DATE,pred,ci_lower,ci_upper,pred_acc,pred_vel,country,npi_stringency_index,tests_new_per_thousand,stats_population_density,stats_population_urban,stats_population,infections_var,risk_index,latitude,longitude
2020-04-14,75143.78367986008,75029.00578533002,75258.56157439013,264.0882389066037,6790.917253468172,GBR,75.93,,272.898,17831615.0,67886004.0,0.10221989592872593,0.4396979344716623,53.317942099999996,-60.46424991856307
2020-04-15,82013.32238234581,81898.50793536635,82128.13682932527,259.0087798975044,6978.616147792854,GBR,75.93,,272.898,17831615.0,67886004.0,0.09141858935068359,0.43810193412350806,53.317942099999996,-60.46424991856307
2020-04-16,88571.21802338625,88458.6876140921,88683.7484326804,245.56067897040754,7038.20308608288,GBR,75.93,,272.898,17831615.0,67886004.0,0.07996134591972215,0.43641041219460386,53.317942099999996,-60.46424991856307
2020-04-17,94967.64909688996,94855.10506237972,95080.1931314002,233.58097928654013,7099.905583977174,GBR,75.93,,272.898,17831615.0,67886004.0,0.0722179418579838,0.43526802804911446,53.317942099999996,-60.46424991856307
2020-04-18,101499.66415239523,101388.17028039931,101611.15802439114,246.62079214573953,7539.630774656451,GBR,75.93,,272.898,17831615.0,67886004.0,0.0687814757722498,0.43476126569937057,53.317942099999996,-60.46424991856307
2020-04-19,108202.29738219608,108087.28861850171,108317.30614589044,249.033470390175,7823.573886682141,GBR,75.93,,272.898,17831615.0,67886004.0,0.06603601387032443,0.4343565009679768,53.317942099999996,-60.46424991856307
2020-04-20,114989.19959329719,114873.44791490633,115104.95127168806,234.22048225123174,7847.1338008044195,GBR,75.93,,272.898,17831615.0,67886004.0,0.06272419694683729,0.43386835477215974,53.317942099999996,-60.46424991856307
2020-04-21,121647.43659923744,121530.78458679626,121764.08861167861,212.93848836618557,7764.387916368137,GBR,75.93,,272.898,17831615.0,67886004.0,0.05790315116106215,0.43315798489034,53.317942099999996,-60.46424991856307
2020-04-22,128104.2402462797,127985.08742562948,128223.39306692993,182.37964792319246,7520.354105703641,GBR,75.93,,272.898,17831615.0,67886004.0,0.053078008279894506,0.43244728630743484,53.317942099999996,-60.46424991856307
2020-04-23,134183.4005292606,134062.1721299783,134304.6289285429,145.77466138522823,7156.181786605107,GBR,75.93,,272.898,17831615.0,67886004.0,0.047454793621926505,0.43161939006908767,53.317942099999996,-60.46424991856307
2020-04-24,139412.37248758602,139294.21963253993,139530.5253426321,114.21401183575786,6836.201752248093,GBR,75.93,,272.898,17831615.0,67886004.0,0.0389688436699378,0.4303707427204878,53.317942099999996,-60.46424991856307
2020-04-25,144001.384413286,143883.47432750632,144119.29449906567,89.83006090388098,6585.515619329918,GBR,75.93,,272.898,17831615.0,67886004.0,0.03291681967544591,0.42948077009397334,53.317942099999996,-60.46424991856307
2020-04-26,148320.8527610457,148201.25088857845,148440.45463351297,72.28738344304027,6412.4513122022045,GBR,75.93,0.462,272.898,17831615.0,67886004.0,0.02999601958938647,0.429051418268098,53.317942099999996,-60.46424991856307
2020-04-27,152344.46051133293,152226.4349189566,152462.48610370926,49.15839570828288,6136.80445761531,GBR,75.93,0.403,272.898,17831615.0,67886004.0,0.027127727999039397,0.4286298889763977,53.317942099999996,-60.46424991856307
2020-04-28,156137.88379865556,156020.39254428717,156255.37505302395,22.38645785193522,5777.650757890061,GBR,75.93,0.644,272.898,17831615.0,67886004.0,0.024900303395281265,0.4283026140409169,53.317942099999996,-60.46424991856307
2020-04-29,159784.84252332782,159665.40635815068,159904.27868850497,-4.6883299931921325,5386.418705761702,GBR,75.93,0.918,272.898,17831615.0,67886004.0,0.023357295718027915,0.4280759370644398,53.317942099999996,-60.46424991856307
2020-04-30,163226.63980544356,163109.16641330434,163344.11319758277,-29.26476855395417,5004.035788887423,GBR,75.93,1.162,272.898,17831615.0,67886004.0,0.021540198855928727,0.42780903347348265,53.317942099999996,-60.46424991856307
2020-05-01,166544.936398279,166429.07554199937,166660.79725455865,-42.75763041127637,4765.857082377557,GBR,75.93,1.048,272.898,17831615.0,67886004.0,0.020329381262707225,0.4276312063000847,53.317942099999996,-60.46424991856307
2020-05-02,169700.1021230208,169584.0407974958,169816.1634485458,-52.01868335190301,4579.53148823924,GBR,75.93,0.795,272.898,17831615.0,67886004.0,0.018944831304846588,0.4274278867756146,53.317942099999996,-60.46424991856307
2020-05-03,172795.82829642147,172677.9104255675,172913.74616727544,-61.24938181521561,4383.063137668677,GBR,75.93,1.005,272.898,17831615.0,67886004.0,0.01824233535909414,0.4273247354467071,53.317942099999996,-60.46424991856307
2020-05-04,175921.23609559934,175802.87627009585,176039.59592110282,-71.04612987017445,4170.498166871052,GBR,75.93,1.002,272.898,17831615.0,67886004.0,0.018087287349416892,0.4273019697488811,53.317942099999996,-60.46424991856307
2020-05-05,179083.73080777578,178965.18809518503,179202.27352036652,-82.57330100633898,3926.3813509105075,GBR,75.93,0.908,272.898,17831615.0,67886004.0,0.017976764956664226,0.42728574193495245,53.317942099999996,-60.46424991856307
2020-05-06,182288.4474251684,182168.09641848897,182408.7984318478,-92.60620813150396,3692.5943339689493,GBR,75.93,0.958,272.898,17831615.0,67886004.0,0.01789507401335344,0.42727374749402575,53.317942099999996,-60.46424991856307
2020-05-07,185709.34673472075,185592.57613023196,185826.11733920954,-83.96864365640882,3733.4230774791126,GBR,75.93,0.966,272.898,17831615.0,67886004.0,0.01876640762414028,0.427401687250725,53.317942099999996,-60.46424991856307
2020-05-08,189551.14181259004,189435.89632199323,189666.38730318684,-63.27778768272654,3969.82859969936,GBR,75.93,0.872,272.898,17831615.0,67886004.0,0.020687139045064695,0.4276837465848982,53.317942099999996,-60.46424991856307
2020-05-09,193817.98543476933,193702.66408629448,193933.3067832442,-46.29133309906844,4172.0921148186435,GBR,75.93,0.991,272.898,17831615.0,67886004.0,0.0225102501698351,0.42795151387899594,53.317942099999996,-60.46424991856307
2020-05-10,198455.2291973883,198339.13238274044,198571.32601203618,-35.45926720299742,4291.975195011952,GBR,75.93,1.025,272.898,17831615.0,67886004.0,0.023925765982020675,0.42815944520968824,53.317942099999996,-60.46424991856307
2020-05-11,203397.98805100098,203282.6446548794,203513.33144712256,-32.09842567400978,4307.293680248055,GBR,75.93,0.759,272.898,17831615.0,67886004.0,0.024906165857169205,0.42830347532877283,53.317942099999996,-60.46424991856307
2020-05-12,208629.22083535462,208514.26353565563,208744.1781350536,-30.64267688045168,4298.140729425855,GBR,75.93,0.698,272.898,17831615.0,67886004.0,0.025719196313003456,0.428422926495589,53.317942099999996,-60.46424991856307
2020-05-13,214079.73158577541,213965.250667558,214194.21250399284,-17.06171667235821,4483.408049624942,GBR,69.44,0.885,272.898,17831615.0,67886004.0,0.026125346816696426,0.4348512894034887,53.317942099999996,-60.46424991856307
